id,y_true,y_pred
property_695386700_prodej_byt_2_kk_praha-smichov-pechackova,9225000.0,8082711.812318206
property_4150080076_prodej_byt_1_kk_praha-zbraslav-elisky-premyslovny,5990000.0,5876223.331913258
property_369627724_prodej_byt_3_1_praha-krc-budejovicka,9150000.0,9328714.309968695
property_90722892_prodej_byt_2_kk_praha-praha-dubec-,6599000.0,6440422.162114736
property_3792269900_prodej_byt_3_kk_praha-horni-pocernice-lhotska,9077580.0,8474404.75274263
property_405718348_prodej_byt_2_kk_praha-praha-5-na-vysoke-i,10302830.0,11335204.700562283
property_143594060_prodej_byt_3_kk_praha-zizkov-zerotinova,9374400.0,9607419.495016666
property_2288976460_prodej_byt_2_1_praha-zabehlice-jasminova,6490000.0,6940624.26159398
property_3860099660_prodej_byt_2_kk_praha-vinohrady-mrstikova,6850000.0,7161153.9331143005
property_3574948428_prodej_byt_3_kk_praha-chodov-mikulova,7200000.0,8105046.143140775
property_1341424972_prodej_byt_1_kk_praha-nusle-maroldova,6315000.0,6722847.607689875
property_1299993164_prodej_byt_3_1_praha-holesovice-na-maninach,9032400.0,11304463.924458163
property_3028787788_prodej_byt_2_kk_praha-branik-v-podhaji,11957909.0,10539397.208107144
property_2230932044_prodej_byt_3_1_praha-kobylisy-hrubeho,8700000.0,8038992.210229844
property_2050646604_prodej_byt_2_kk_praha-prosek-prosecka,5550000.0,5534194.1941952305
property_3851690572_prodej_byt_2_1_praha-nusle-doudlebska,8530000.0,8167198.823285038
property_2512097868_prodej_byt_4_kk_praha-kbely-semilska,7990000.0,11230917.993953567
property_1423209036_prodej_byt_3_kk_praha-chodov-jazlovicka,7390000.0,7382031.196000393
property_1800163916_prodej_byt_2_1_praha-suchdol-k-horomericum,8500000.0,9644075.700414471
property_1408369228_prodej_byt_3_kk_praha-predni-kopanina-do-rokli,8690000.0,8677581.660883965
property_410939980_prodej_byt_2_kk_praha-letnany-zlonicka,6990000.0,8034720.650306674
property_1171395148_prodej_byt_2_kk_praha-liben-ocelarska,9500000.0,9312664.094708052
